"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","FDISTOCK_IN_IND","TOT","PC_FDI","A","2010",100,
"LTU","FDISTOCK_IN_IND","TOT","PC_FDI","A","2011",100,
"LTU","FDISTOCK_IN_IND","TOT","PC_FDI","A","2012",100,
"LTU","FDISTOCK_IN_IND","TOT","PC_FDI","A","2013",100,
"LTU","FDISTOCK_IN_IND","TOT","PC_FDI","A","2014",100,
"LTU","FDISTOCK_IN_IND","TOT","PC_FDI","A","2015",100,
"LTU","FDISTOCK_IN_IND","TOT","PC_FDI","A","2016",100,
"LTU","FDISTOCK_IN_IND","TOT","PC_FDI","A","2017",100,
"LTU","FDISTOCK_IN_IND","TOT","PC_FDI","A","2018",100,
"LTU","FDISTOCK_IN_IND","TOT","PC_FDI","A","2019",100,
"LTU","FDISTOCK_IN_IND","TOT","PC_FDI","A","2020",100,
"LTU","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2004",15.727,
"LTU","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2005",13.941,
"LTU","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2006",17.887,
"LTU","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2007",19.436,
"LTU","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2008",20.483,
"LTU","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2009",27.121,
"LTU","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2010",29.409,
"LTU","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2011",27.071,
"LTU","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2012",25.265,
"LTU","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2013",25.341,
"LTU","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2014",30.018,
"LTU","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2015",27.181,
"LTU","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2016",29.401,
"LTU","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2017",29.294,
"LTU","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2018",28.045,
"LTU","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2019",31.323,
"LTU","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2020",39.796,
"LTU","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2004",7.216,
"LTU","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2005",12.092,
"LTU","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2006",9.992,
"LTU","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2007",8.725,
"LTU","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2008",7.129,
"LTU","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2009",4.696,
"LTU","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2010",5.343,
"LTU","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2011",4.68,
"LTU","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2012",4.825,
"LTU","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2013",4.491,
"LTU","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2014",2.211,
"LTU","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2015",2.035,
"LTU","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2016",1.969,
"LTU","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2017",1.882,
"LTU","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2018",1.565,
"LTU","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2019",1.994,
"LTU","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2020",1.74,
"LTU","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2004",0.768,
"LTU","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2005",0.592,
"LTU","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2006",0.468,
"LTU","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2007",0.422,
"LTU","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2008",0.453,
"LTU","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2009",0.429,
"LTU","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2010",0.406,
"LTU","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2011",0.618,
"LTU","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2012",0.702,
"LTU","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2013",0.723,
"LTU","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2014",0.583,
"LTU","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2015",0.486,
"LTU","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2016",0.405,
"LTU","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2017",0.326,
"LTU","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2018",0.312,
"LTU","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2019",0.387,
"LTU","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2020",0.24,
"LTU","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2004",0.313,
"LTU","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2005",0.218,
"LTU","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2006",0.279,
"LTU","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2007",0.171,
"LTU","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2008",0.169,
"LTU","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2009",0.163,
"LTU","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2010",0.152,
"LTU","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2011",0.085,
"LTU","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2012",0.074,
"LTU","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2013",0.13,
"LTU","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2014",0.16,
"LTU","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2015",0.061,
"LTU","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2016",0.024,
"LTU","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2017",0.072,
"LTU","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2018",0.059,
"LTU","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2019",0.055,
"LTU","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2020",0.053,
"AUS","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2010",1.88,
"AUS","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2011",1.687,
"AUS","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2012",1.977,
"AUS","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2013",1.839,
"AUS","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2014",1.804,
"AUS","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2015",2.054,
"AUS","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2016",1.875,
"AUS","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2017",2.275,
"AUS","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2018",2.228,
"AUS","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2019",2.132,
"SVK","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2013",0.32,
"SVK","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2014",0.383,
"SVK","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2015",0.357,
"SVK","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2016",0.316,
"SVK","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2017",0.304,
"SVK","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2018",0.024,
"SVK","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2019",0.305,
"SVK","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2013",0.963,
"SVK","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2014",1.059,
"SVK","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2015",1.037,
"SVK","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2016",1.279,
"SVK","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2017",1.286,
"SVK","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2018",1.851,
"SVK","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2019",1.128,
"SVK","FDISTOCK_IN_IND","MFG","PC_FDI","A","2013",32.353,
"SVK","FDISTOCK_IN_IND","MFG","PC_FDI","A","2014",33.415,
"SVK","FDISTOCK_IN_IND","MFG","PC_FDI","A","2015",33.253,
"SVK","FDISTOCK_IN_IND","MFG","PC_FDI","A","2016",32.271,
"SVK","FDISTOCK_IN_IND","MFG","PC_FDI","A","2017",32.08,
"SVK","FDISTOCK_IN_IND","MFG","PC_FDI","A","2018",25.41,
"SVK","FDISTOCK_IN_IND","MFG","PC_FDI","A","2019",32.746,
"SVK","FDISTOCK_IN_IND","SERV","PC_FDI","A","2013",51.244,
"SVK","FDISTOCK_IN_IND","SERV","PC_FDI","A","2014",60.677,
"SVK","FDISTOCK_IN_IND","SERV","PC_FDI","A","2015",60.601,
"SVK","FDISTOCK_IN_IND","SERV","PC_FDI","A","2016",58.359,
"SVK","FDISTOCK_IN_IND","SERV","PC_FDI","A","2017",59.356,
"SVK","FDISTOCK_IN_IND","SERV","PC_FDI","A","2018",67.443,
"SVK","FDISTOCK_IN_IND","SERV","PC_FDI","A","2019",58.574,
"SVK","FDISTOCK_IN_IND","TOT","PC_FDI","A","2013",100,
"SVK","FDISTOCK_IN_IND","TOT","PC_FDI","A","2014",100,
"SVK","FDISTOCK_IN_IND","TOT","PC_FDI","A","2015",100,
"SVK","FDISTOCK_IN_IND","TOT","PC_FDI","A","2016",100,
"SVK","FDISTOCK_IN_IND","TOT","PC_FDI","A","2017",100,
"SVK","FDISTOCK_IN_IND","TOT","PC_FDI","A","2018",100,
"SVK","FDISTOCK_IN_IND","TOT","PC_FDI","A","2019",100,
"SVK","FDISTOCK_IN_IND","TOT","PC_FDI","A","2020",100,
"SVK","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2013",24.437,
"SVK","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2014",24.522,
"SVK","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2015",24.417,
"SVK","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2016",23.215,
"SVK","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2017",21.626,
"SVK","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2018",4.023,
"SVK","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2019",22.938,
"SVK","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2013",14.424,
"SVK","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2014",3.712,
"SVK","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2015",4.235,
"SVK","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2016",7.321,
"SVK","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2017",6.586,
"SVK","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2018",5.026,
"SVK","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2019",6.753,
"SVK","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2013",0.503,
"SVK","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2014",0.512,
"SVK","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2015",0.242,
"SVK","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2016",0.198,
"SVK","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2017",0.128,
"SVK","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2019",0.215,
"SVK","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2013",0.193,
"SVK","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2014",0.242,
"SVK","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2015",0.275,
"SVK","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2016",0.255,
"SVK","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2017",0.26,
"SVK","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2018",0.293,
"SVK","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2019",0.279,
"SWE","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2013",0.02,
"SWE","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2014",,"C"
"SWE","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2015",0.126,
"SWE","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2016",0.027,
"SWE","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2017",0.007,
"SWE","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2018",,"C"
"SWE","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2019",,"C"
"SWE","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2020",,"C"
"SWE","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2013",0.814,
"SWE","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2014",0.913,
"SWE","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2015",0.614,
"SWE","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2016",0.575,
"SWE","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2017",0.631,
"SWE","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2018",0.406,
"SWE","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2019",0.343,
"SWE","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2020",0.247,
"SWE","FDISTOCK_IN_IND","MFG","PC_FDI","A","2013",43.978,
"SWE","FDISTOCK_IN_IND","MFG","PC_FDI","A","2014",43.488,
"SWE","FDISTOCK_IN_IND","MFG","PC_FDI","A","2015",43.173,
"SWE","FDISTOCK_IN_IND","MFG","PC_FDI","A","2016",39.997,
"SWE","FDISTOCK_IN_IND","MFG","PC_FDI","A","2017",38.638,
"SWE","FDISTOCK_IN_IND","MFG","PC_FDI","A","2018",38.509,
"SWE","FDISTOCK_IN_IND","MFG","PC_FDI","A","2019",37.137,
"SWE","FDISTOCK_IN_IND","MFG","PC_FDI","A","2020",34.577,
"SWE","FDISTOCK_IN_IND","SERV","PC_FDI","A","2013",39.59,
"SWE","FDISTOCK_IN_IND","SERV","PC_FDI","A","2014",41.66,
"SWE","FDISTOCK_IN_IND","SERV","PC_FDI","A","2015",42.407,
"SWE","FDISTOCK_IN_IND","SERV","PC_FDI","A","2016",45.887,
"SWE","FDISTOCK_IN_IND","SERV","PC_FDI","A","2017",47.316,
"SWE","FDISTOCK_IN_IND","SERV","PC_FDI","A","2018",47.265,
"SWE","FDISTOCK_IN_IND","SERV","PC_FDI","A","2019",46.883,
"SWE","FDISTOCK_IN_IND","SERV","PC_FDI","A","2020",50.686,
"SWE","FDISTOCK_IN_IND","TOT","PC_FDI","A","2013",100,
"SWE","FDISTOCK_IN_IND","TOT","PC_FDI","A","2014",100,
"SWE","FDISTOCK_IN_IND","TOT","PC_FDI","A","2015",100,
"SWE","FDISTOCK_IN_IND","TOT","PC_FDI","A","2016",100,
"SWE","FDISTOCK_IN_IND","TOT","PC_FDI","A","2017",100,
"SWE","FDISTOCK_IN_IND","TOT","PC_FDI","A","2018",100,
"SWE","FDISTOCK_IN_IND","TOT","PC_FDI","A","2019",100,
"SWE","FDISTOCK_IN_IND","TOT","PC_FDI","A","2020",100,
"SWE","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2013",13.713,
"SWE","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2014",15.39,
"SWE","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2015",14.61,
"SWE","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2016",18.863,
"SWE","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2017",17.866,
"SWE","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2018",18.157,
"SWE","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2019",18.657,
"SWE","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2020",22.322,
"SWE","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2013",8.347,
"SWE","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2014",8.127,
"SWE","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2015",7.61,
"SWE","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2016",7.135,
"SWE","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2017",6.604,
"SWE","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2018",6.188,
"SWE","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2019",6.278,
"SWE","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2020",6.35,
"SWE","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2013",,"C"
"SWE","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2014",0.484,
"SWE","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2015",0.528,
"SWE","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2016",0.441,
"SWE","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2017",0.464,
"SWE","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2018",0.466,
"SWE","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2019",0.348,
"SWE","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2020",0.45,
"SWE","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2013",0.226,
"SWE","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2014",0.21,
"SWE","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2015",0.19,
"SWE","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2016",0.242,
"SWE","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2017",0.239,
"SWE","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2018",0.253,
"SWE","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2019",0.323,
"SWE","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2020",0.181,
"ISR","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2011",0.206,
"ISR","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2012",0.241,
"ISR","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2013",0.251,
"ISR","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2014",0.243,
"ISR","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2015",0,"Z"
"ISR","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2016",0.242,
"ISR","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2017",0.242,
"ISR","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2018",0.199,
"ISR","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2019",0.185,
"ISR","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2020",0.171,
"ISR","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2011",0.836,
"ISR","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2012",0.939,
"ISR","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2013",1.116,
"ISR","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2014",0.929,
"ISR","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2015",0.821,
"ISR","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2016",0.808,
"ISR","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2017",0.639,
"ISR","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2018",0.59,
"ISR","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2019",0.605,
"ISR","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2020",0.62,
"ISR","FDISTOCK_IN_IND","MFG","PC_FDI","A","2011",30.374,
"ISR","FDISTOCK_IN_IND","MFG","PC_FDI","A","2012",31.111,
"ISR","FDISTOCK_IN_IND","MFG","PC_FDI","A","2013",33.689,
"ISR","FDISTOCK_IN_IND","MFG","PC_FDI","A","2014",32.989,
"ISR","FDISTOCK_IN_IND","MFG","PC_FDI","A","2015",30.442,
"ISR","FDISTOCK_IN_IND","MFG","PC_FDI","A","2016",28.79,
"ISR","FDISTOCK_IN_IND","MFG","PC_FDI","A","2017",25.757,
"ISR","FDISTOCK_IN_IND","MFG","PC_FDI","A","2018",25.817,
"ISR","FDISTOCK_IN_IND","MFG","PC_FDI","A","2019",24.005,
"ISR","FDISTOCK_IN_IND","MFG","PC_FDI","A","2020",26.194,
"ISR","FDISTOCK_IN_IND","SERV","PC_FDI","A","2011",53.471,
"ISR","FDISTOCK_IN_IND","SERV","PC_FDI","A","2012",50.776,
"ISR","FDISTOCK_IN_IND","SERV","PC_FDI","A","2013",56.595,
"ISR","FDISTOCK_IN_IND","SERV","PC_FDI","A","2014",54.116,
"ISR","FDISTOCK_IN_IND","SERV","PC_FDI","A","2015",56.906,
"ISR","FDISTOCK_IN_IND","SERV","PC_FDI","A","2016",57.909,
"ISR","FDISTOCK_IN_IND","SERV","PC_FDI","A","2017",60.419,
"ISR","FDISTOCK_IN_IND","SERV","PC_FDI","A","2018",61.78,
"ISR","FDISTOCK_IN_IND","SERV","PC_FDI","A","2019",61.996,
"ISR","FDISTOCK_IN_IND","SERV","PC_FDI","A","2020",58.615,
"ISR","FDISTOCK_IN_IND","TOT","PC_FDI","A","2011",100,
"ISR","FDISTOCK_IN_IND","TOT","PC_FDI","A","2012",100,
"ISR","FDISTOCK_IN_IND","TOT","PC_FDI","A","2013",100,
"ISR","FDISTOCK_IN_IND","TOT","PC_FDI","A","2014",100,
"ISR","FDISTOCK_IN_IND","TOT","PC_FDI","A","2015",100,
"ISR","FDISTOCK_IN_IND","TOT","PC_FDI","A","2016",100,
"ISR","FDISTOCK_IN_IND","TOT","PC_FDI","A","2017",100,
"ISR","FDISTOCK_IN_IND","TOT","PC_FDI","A","2018",100,
"ISR","FDISTOCK_IN_IND","TOT","PC_FDI","A","2019",100,
"ISR","FDISTOCK_IN_IND","TOT","PC_FDI","A","2020",100,
"ISR","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2011",12.12,
"ISR","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2012",11.028,
"ISR","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2013",11.228,
"ISR","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2014",10.059,
"ISR","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2015",11.287,
"ISR","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2016",11.671,
"ISR","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2017",11.182,
"ISR","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2018",14.955,
"ISR","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2019",15.266,
"ISR","FDISTOCK_IN_IND","FINANCEINS","PC_FDI","A","2020",12.335,
"ISR","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2011",0.045,
"ISR","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2012",0.123,
"ISR","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2013",0.115,
"ISR","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2014",0.126,
"ISR","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2015",0.971,
"ISR","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2016",0.955,
"ISR","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2017",0.829,
"ISR","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2018",0.731,
"ISR","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2019",0.663,
"ISR","FDISTOCK_IN_IND","ELECGAS","PC_FDI","A","2020",0.58,
"ISR","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2011",0.061,
"ISR","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2012",2.373,
"ISR","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2013",2.175,
"ISR","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2014",2.02,
"ISR","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2015",0,"Z"
"ISR","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2016",1.444,
"ISR","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2017",1.464,
"ISR","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2018",1.805,
"ISR","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2019",1.749,
"ISR","FDISTOCK_IN_IND","MINEQUARR","PC_FDI","A","2020",2.98,
"ISR","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2011",0.015,
"ISR","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2012",0.021,
"ISR","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2013",0.023,
"ISR","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2014",0.026,
"ISR","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2015",0.024,
"ISR","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2016",0.026,
"ISR","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2017",0.026,
"ISR","FDISTOCK_IN_IND","WATERSUPP","PC_FDI","A","2020",0.007,
"SVN","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2009",0.102,
"SVN","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2010",0.1,
"SVN","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2011",0.135,
"SVN","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2012",0.151,
"SVN","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2013",0.169,
"SVN","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2014",0.155,
"SVN","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2015",0.138,
"SVN","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2016",0.145,
"SVN","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2017",0.158,
"SVN","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2018",0.154,
"SVN","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2019",0.159,
"SVN","FDISTOCK_IN_IND","AGRFORTFISH","PC_FDI","A","2020",0.17,
"SVN","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2009",1.546,
"SVN","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2010",1.491,
"SVN","FDISTOCK_IN_IND","CONSTR","PC_FDI","A","2011",1.509,
